Station,Crest Time,Car Initials,Car Number,Cut Record ID,Device Name,Car Weight Avg (lbs),Segment Distance (ft),Segment Grade,Front Velocity (fps),Rear Velocity (fps),Front Free Rolling,Rear Free Rolling,Friction Energy Loss,Kinetic Energy,Potential Energy,Wind Energy,Wind Direction,Wind Gust Velocity (fps),Wind Velocity (fps),Wind Energy Info
TULSA,2021-09-01 06:49:09,CTCX,256959,10901664,SWB2140,81100.0,169.07999999999993,0.01383960255500307,19.1886,19.3798,TRUE,TRUE,78187.67,849304.65,189773.99,892.3266396000721,256,3.0,1.8158734285714286,"{""densityOfAir"":0.07260808490742472,""bulkhead"":170,""relativeWindSpeed"":17.700306348182007,""dragCoefficient"":0.003,""elapsedTime"":9.003}"
TULSA,2021-09-01 06:49:29,ITFX,91121,10901694,SWB3334,308000.0,86.80000000000109,-0.002304147465436973,11.371,9.01597,TRUE,TRUE,184243.34,2882117.92,-184800.0,196.58557602566123,0,3.0,1.676190857142857,"{""densityOfAir"":0.07261389190200111,""bulkhead"":165,""relativeWindSpeed"":10.779581451849454,""dragCoefficient"":0.0025,""elapsedTime"":9.073}"
TULSA,2021-09-01 06:49:29,ITFX,91121,10901694,SWB0950,308000.0,98.03999999999905,0.031156547743236996,16.8108,10.33,FALSE,TRUE,131606.38,1.489525441E7,2652179.7,(null),265,3.0,1.8158734285714286,
TULSA,2021-09-01 06:49:29,ITFX,91121,10901694,SWB2140,308000.0,169.07999999999993,0.01383960255500307,16.572,18.3438,TRUE,TRUE,555357.5,9990817.48,2162159.99,736.6937436933564,265,3.0,1.8158734285714286,"{""densityOfAir"":0.07260808490742472,""bulkhead"":165,""relativeWindSpeed"":17.467735525654202,""dragCoefficient"":0.0025,""elapsedTime"":9.423}"
TULSA,2021-09-01 06:49:29,ITFX,91121,10901694,SWB3134,308000.0,96.76999999999862,-0.003100134339155446,12.8488,10.27,TRUE,TRUE,524675.29,1975797.12,-277200.01,273.44318786054504,0,3.0,1.7460321428571428,"{""densityOfAir"":0.07261439685805124,""bulkhead"":165,""relativeWindSpeed"":12.138302561477763,""dragCoefficient"":0.0025,""elapsedTime"":8.935}"
TULSA,2021-09-01 06:49:29,ITFX,91121,10901694,SWB3140,308000.0,171.75,0.008459770114942675,18.2863,19.06,FALSE,TRUE,271446.27,1.548360768E7,1256539.5,359.55776364204047,0,3.0,1.7460321428571428,"{""densityOfAir"":0.07261515429212642,""bulkhead"":165,""relativeWindSpeed"":19.890744684231638,""dragCoefficient"":0.0025,""elapsedTime"":2.809}"
TULSA,2021-09-01 06:50:25,UTLX,662399,10901684,SWB3140,74400.0,175.58333333333334,0.008459770114942675,14.1243,21.38,TRUE,TRUE,39498.15,1479854.31,104168.84,1753.0403016357839,0,3.0,1.676190857142857,"{""densityOfAir"":0.07261515429212642,""bulkhead"":170,""relativeWindSpeed"":21.78579089686237,""dragCoefficient"":0.003,""elapsedTime"":8.516}"
TULSA,2021-09-01 06:50:25,UTLX,662399,10901684,SWB2140,74400.0,169.07999999999993,0.01383960255500307,19.6409,19.909,TRUE,TRUE,83342.72,817580.02,174095.99,1377.4618181374378,0,3.0,1.676190857142857,"{""densityOfAir"":0.07260808490742472,""bulkhead"":170,""relativeWindSpeed"":19.847588459018652,""dragCoefficient"":0.003,""elapsedTime"":8.793}"
TULSA,2021-09-01 06:50:25,UTLX,662399,10901684,SWB3334,74400.0,86.80000000000109,-0.002304147465436973,10.9034,10.8225,TRUE,TRUE,22775.19,409160.87,-14880.0,302.4477595327242,13,3.0,1.6133337,"{""densityOfAir"":0.07261389190200111,""bulkhead"":170,""relativeWindSpeed"":12.222000766805454,""dragCoefficient"":0.003,""elapsedTime"":7.915}"
TULSA,2021-09-01 06:50:25,UTLX,662399,10901684,SWB0950,74400.0,101.8733333333324,0.031156547743236996,16.6667,15.47,TRUE,TRUE,17385.06,749446.63,223586.65,313.7234031820501,0,3.0,1.7460321428571428,"{""densityOfAir"":0.0726021769216383,""bulkhead"":170,""relativeWindSpeed"":12.574461429445007,""dragCoefficient"":0.003,""elapsedTime"":7.507}"
TULSA,2021-09-01 06:50:25,UTLX,662399,10901684,SWB3134,74400.0,96.76999999999862,-0.003100134339155446,11.9048,11.4379,TRUE,TRUE,58985.31,196882.68,-22320.01,390.71469489117897,0,3.0,1.676190857142857,"{""densityOfAir"":0.07261439685805124,""bulkhead"":170,""relativeWindSpeed"":13.249488459018654,""dragCoefficient"":0.003,""elapsedTime"":8.066}"
TULSA,2021-09-01 06:50:43,NATX,252847,10901734,SWB2140,79400.0,169.07999999999993,0.01383960255500307,20.3963,20.5399,TRUE,TRUE,83352.41,954138.47,185795.99,1473.1240754063074,0,3.0,1.676190857142857,"{""densityOfAir"":0.07260808490742472,""bulkhead"":170,""relativeWindSpeed"":20.576188459018656,""dragCoefficient"":0.003,""elapsedTime"":8.463}"
TULSA,2021-09-01 06:50:43,NATX,252847,10901734,SWB3940,79400.0,72.22000000000116,0.0013846579894768918,13.6612,13.41,TRUE,TRUE,18164.87,467443.77,7940.0,335.8349896395886,13,3.0,1.6133337,"{""densityOfAir"":0.07261475032728631,""bulkhead"":170,""relativeWindSpeed"":14.603852240023466,""dragCoefficient"":0.003,""elapsedTime"":5.289}"
TULSA,2021-09-01 06:50:43,NATX,252847,10901734,SWB0950,79400.0,97.78999999999905,0.031156547743236996,18.1724,15.07,TRUE,TRUE,16690.37,803379.02,227205.34,283.961214395082,0,3.0,1.676190857142857,"{""densityOfAir"":0.0726021769216383,""bulkhead"":170,""relativeWindSpeed"":12.332882972267207,""dragCoefficient"":0.003,""elapsedTime"":7.221}"
TULSA,2021-09-01 06:50:43,NATX,252847,10901734,SWB3740,79400.0,86.69999999999891,-0.0029988465974624475,14.2624,13.7579,TRUE,TRUE,53531.82,285779.09,-20644.0,451.8229776720483,13,3.0,1.6133337,"{""densityOfAir"":0.07261449784926127,""bulkhead"":170,""relativeWindSpeed"":15.400968408917976,""dragCoefficient"":0.003,""elapsedTime"":6.074}"
TULSA,2021-09-01 06:50:43,NATX,252847,10901734,SWB3140,79400.0,171.5,0.008459770114942675,16.6192,21.97,TRUE,TRUE,38584.11,1680070.71,107767.05,1778.4610036296583,13,3.0,1.6133337,"{""densityOfAir"":0.07261515429212642,""bulkhead"":170,""relativeWindSpeed"":22.33823852831343,""dragCoefficient"":0.003,""elapsedTime"":8.057}"
TULSA,2021-09-01 06:51:03,XTRX,156021,10901704,SWB3334,89500.0,86.80000000000109,-0.002304147465436973,14.881,12.2292,TRUE,TRUE,99183.42,2104334.23,-71600.0,189.76045233185863,172,3.0,1.2571431428571427,"{""densityOfAir"":0.07247834235579614,""bulkhead"":170,""relativeWindSpeed"":11.851967948906289,""dragCoefficient"":0.003,""elapsedTime"":6.815}"
TULSA,2021-09-01 06:51:03,XTRX,156021,10901704,SWB0950,89500.0,98.03999999999905,0.031156547743236996,19.0011,8.49,FALSE,TRUE,72116.21,6820343.56,1027576.11,(null),135,3.0,1.466667,
TULSA,2021-09-01 06:51:03,XTRX,156021,10901704,SWB2140,89500.0,169.07999999999993,0.01383960255500307,18.8781,19.909,TRUE,FALSE,333196.71,4592145.05,837719.99,1019.537977742625,135,3.0,1.466667,"{""densityOfAir"":0.07260808490742472,""bulkhead"":170,""relativeWindSpeed"":18.80853852467434,""dragCoefficient"":0.003,""elapsedTime"":8.667}"
TULSA,2021-09-01 06:51:03,XTRX,156021,10901704,SWB3134,89500.0,96.76999999999862,-0.003100134339155446,15.7233,13.1381,FALSE,TRUE,250721.04,1159149.51,-107400.01,255.5566079964559,172,3.0,1.2571431428571427,"{""densityOfAir"":0.0724788463692365,""bulkhead"":170,""relativeWindSpeed"":12.907363577466512,""dragCoefficient"":0.003,""elapsedTime"":7.044}"
TULSA,2021-09-01 06:51:03,XTRX,156021,10901704,SWB3140,89500.0,171.75,0.008459770114942675,19.0011,20.15,FALSE,TRUE,155498.0,7129381.15,486841.06,(null),135,3.0,1.466667,
TULSA,2021-09-01 06:52:17,TILX,257175,10901714,SWB3140,85500.0,177.5,0.008459770114942675,18.6368,20.02,FALSE,TRUE,153770.15,6676555.67,485719.61,71.35768232866029,235,3.0,0.95333355,"{""densityOfAir"":0.07247960238939705,""bulkhead"":170,""relativeWindSpeed"":19.46342004103832,""dragCoefficient"":0.003,""elapsedTime"":0.539}"
TULSA,2021-09-01 06:52:17,TILX,257175,10901714,SWB0950,85500.0,103.78999999999905,0.031156547743236996,18.4017,8.95,FALSE,TRUE,72979.6,6256623.19,1050840.59,(null),221,3.0,0.95333355,
TULSA,2021-09-01 06:52:17,TILX,257175,10901714,SWB3740,85500.0,86.69999999999891,-0.0029988465974624475,15.2705,13.1086,FALSE,TRUE,195598.29,1083121.45,-88920.0,266.2574604498531,235,3.0,0.95333355,"{""densityOfAir"":0.07247894717192459,""bulkhead"":170,""relativeWindSpeed"":13.31408462724023,""dragCoefficient"":0.003,""elapsedTime"":6.337}"
TULSA,2021-09-01 06:52:17,TILX,257175,10901714,SWB2140,85500.0,169.07999999999993,0.01383960255500307,18.1724,19.7072,TRUE,FALSE,318852.42,4311595.36,800279.99,1022.0676339595553,221,3.0,0.95333355,"{""densityOfAir"":0.07247254620123203,""bulkhead"":170,""relativeWindSpeed"":18.69307557783922,""dragCoefficient"":0.003,""elapsedTime"":8.818}"
TULSA,2021-09-01 06:52:17,TILX,257175,10901714,SWB3940,85500.0,72.22000000000116,0.0013846579894768918,14.7679,12.2807,TRUE,TRUE,51316.99,1531501.65,34200.0,194.99772224266204,235,3.0,0.95333355,"{""densityOfAir"":0.07247919917864476,""bulkhead"":170,""relativeWindSpeed"":12.409708754587099,""dragCoefficient"":0.003,""elapsedTime"":5.702}"
TULSA,2021-09-01 06:53:28,GRW,7838,10901794,SWB0950,64400.0,113.37333333333238,0.031156547743236996,18.8781,15.46,TRUE,TRUE,19780.97,593272.96,219592.08,149.63445024986166,235,3.0,0.95333355,"{""densityOfAir"":0.07246664924397984,""bulkhead"":150,""relativeWindSpeed"":10.46462009394754,""dragCoefficient"":0.003,""elapsedTime"":8.54}"
TULSA,2021-09-01 06:53:28,GRW,7838,10901794,SWB2140,64400.0,169.07999999999993,0.01383960255500307,22.096,22.2646,TRUE,TRUE,71802.7,936918.84,150695.99,1145.4685601349404,253,3.0,0.9777779999999999,"{""densityOfAir"":0.07247254620123203,""bulkhead"":150,""relativeWindSpeed"":20.95339223794947,""dragCoefficient"":0.003,""elapsedTime"":7.776}"
TULSA,2021-09-01 06:53:28,GRW,7838,10901794,SWB3740,64400.0,86.69999999999891,-0.0029988465974624475,17.0068,16.6667,TRUE,TRUE,50362.93,343149.77,-16744.0,406.658983525569,253,3.0,0.9777779999999999,"{""densityOfAir"":0.07247894717192459,""bulkhead"":150,""relativeWindSpeed"":17.13515396993165,""dragCoefficient"":0.003,""elapsedTime"":5.027}"
TULSA,2021-09-01 06:53:28,GRW,7838,10901794,SWB3140,64400.0,187.08333333333334,0.008459770114942675,18.7567,23.5,TRUE,TRUE,40683.24,1623088.03,97939.64,1533.32862351488,253,3.0,0.9777779999999999,"{""densityOfAir"":0.07247960238939705,""bulkhead"":150,""relativeWindSpeed"":22.65428657111622,""dragCoefficient"":0.003,""elapsedTime"":8.202}"
TULSA,2021-09-01 06:53:28,GRW,7838,10901794,SWB3940,64400.0,72.22000000000116,0.0013846579894768918,16.4319,16.572,TRUE,TRUE,15029.82,576400.1,6440.0,318.1367657765429,253,3.0,0.9777779999999999,"{""densityOfAir"":0.07247919917864476,""bulkhead"":150,""relativeWindSpeed"":16.526567932693286,""dragCoefficient"":0.003,""elapsedTime"":4.356}"
TULSA,2021-09-01 06:53:45,TTPX,81763,10901724,SWB2124,91000.0,85.55999999999949,-0.0022206638616182293,12.7924,11.8084,TRUE,TRUE,61294.84,463158.23,-34580.01,499.2019432028132,283,3.0,0.7682541428571429,"{""densityOfAir"":0.07247874556654843,""bulkhead"":375,""relativeWindSpeed"":12.085641430745895,""dragCoefficient"":0.003,""elapsedTime"":7.01}"
TULSA,2021-09-01 06:53:45,TTPX,81763,10901724,SWB2324,91000.0,85.55999999999949,3.5063113604456397E-4,12.2549,10.5868,TRUE,TRUE,48129.45,708333.29,5459.99,426.132365943631,283,3.0,0.7682541428571429,"{""densityOfAir"":0.07247882116856448,""bulkhead"":375,""relativeWindSpeed"":11.14284699543123,""dragCoefficient"":0.003,""elapsedTime"":7.607}"
TULSA,2021-09-01 06:53:45,TTPX,81763,10901724,SWB0950,91000.0,95.78999999999905,0.031156547743236996,16.8108,11.99,TRUE,TRUE,36287.07,2468206.01,507991.11,4.788414265721863,253,3.0,0.9777779999999999,"{""densityOfAir"":0.07246664924397984,""bulkhead"":375,""relativeWindSpeed"":10.846793586502441,""dragCoefficient"":0.003,""elapsedTime"":0.096}"
TULSA,2021-09-01 06:53:45,TTPX,81763,10901724,SWB2140,91000.0,169.07999999999993,0.01383960255500307,17.6768,18.2292,TRUE,TRUE,175409.56,1905965.51,425879.99,2073.471601862748,276,3.0,0.9079367142857143,"{""densityOfAir"":0.07247254620123203,""bulkhead"":375,""relativeWindSpeed"":17.557896129348347,""dragCoefficient"":0.003,""elapsedTime"":9.405}"
TULSA,2021-09-01 06:53:45,TTPX,81763,10901724,SWB2130,91000.0,170.29999999999927,0.007787448465414801,15.1515,18.91,FALSE,TRUE,77498.51,3052655.62,225558.07,1313.5681420756412,276,3.0,0.9079367142857143,"{""densityOfAir"":0.07247922437931678,""bulkhead"":375,""relativeWindSpeed"":18.46210350906333,""dragCoefficient"":0.003,""elapsedTime"":5.162}"
TULSA,2021-09-01 06:54:30,GATX,68498,10901754,SWB3940,119200.0,72.22000000000116,0.0013846579894768918,16.2037,13.8889,TRUE,TRUE,83373.27,3289295.32,59600.0,314.9803472673587,347,3.0,0.80666685,"{""densityOfAir"":0.07247919917864476,""bulkhead"":170,""relativeWindSpeed"":14.659360227642903,""dragCoefficient"":0.003,""elapsedTime"":5.136}"
TULSA,2021-09-01 06:54:30,GATX,68498,10901754,SWB3140,119200.0,175.66666666666666,0.008459770114942675,20.6125,21.21,FALSE,TRUE,261118.29,1.341965115E7,834992.09,(null),347,3.0,0.80666685,
TULSA,2021-09-01 06:54:30,GATX,68498,10901754,SWB2140,119200.0,169.07999999999993,0.01383960255500307,19.6409,21.2121,TRUE,FALSE,546567.97,8411194.13,1394639.99,1267.7967787476553,261,3.0,0.7682541428571429,"{""densityOfAir"":0.07247254620123203,""bulkhead"":170,""relativeWindSpeed"":20.450268527905383,""dragCoefficient"":0.003,""elapsedTime"":8.101}"
TULSA,2021-09-01 06:54:30,GATX,68498,10901754,SWB0950,119200.0,101.95666666666571,0.031156547743236996,16.572,5.3,FALSE,TRUE,124184.95,9996005.5,1792844.88,(null),261,3.0,0.7682541428571429,
TULSA,2021-09-01 06:54:30,GATX,68498,10901754,SWB3740,119200.0,86.69999999999891,-0.0029988465974624475,17.6234,14.3325,FALSE,TRUE,332968.74,2201988.32,-154960.0,422.4538629603544,347,3.0,0.80666685,"{""densityOfAir"":0.07247894717192459,""bulkhead"":170,""relativeWindSpeed"":15.504694950896216,""dragCoefficient"":0.003,""elapsedTime"":5.843}"
TULSA,2021-09-01 06:55:59,TTPX,804517,10901744,SWB4150,267800.0,259.3799999999992,0.012549451974836288,14.2624,21.43,TRUE,TRUE,310853.57,5036933.94,918328.36,2486.442085393906,340,3.0,0.7682541428571429,"{""densityOfAir"":0.07247806514840395,""bulkhead"":250,""relativeWindSpeed"":20.227434319649408,""dragCoefficient"":0.0025,""elapsedTime"":12.807}"
TULSA,2021-09-01 06:55:59,TTPX,804517,10901744,SWB4950,267800.0,73.48999999999978,5.442917403738934E-4,11.5971,10.9649,TRUE,TRUE,73464.27,1091970.0,10712.0,261.6966599238285,347,3.0,0.8800001999999999,"{""densityOfAir"":0.07247735952958745,""bulkhead"":250,""relativeWindSpeed"":11.914338430155894,""dragCoefficient"":0.0025,""elapsedTime"":6.373}"
TULSA,2021-09-01 06:55:59,TTPX,804517,10901744,SWB0950,267800.0,94.78999999999905,0.031156547743236996,17.0565,15.33,TRUE,TRUE,41093.39,2827419.6,738050.32,255.87544721798187,347,3.0,0.80666685,"{""densityOfAir"":0.07246664924397984,""bulkhead"":250,""relativeWindSpeed"":12.048469282870158,""dragCoefficient"":0.0025,""elapsedTime"":6.1}"
TULSA,2021-09-01 06:55:59,TTPX,804517,10901744,SWB4750,267800.0,86.32000000000153,-0.003707136237257233,12.4378,11.6667,TRUE,TRUE,133738.05,706643.64,-85696.01,347.5563895322758,340,3.0,0.7682541428571429,"{""densityOfAir"":0.07247725872689938,""bulkhead"":250,""relativeWindSpeed"":12.817810559359359,""dragCoefficient"":0.0025,""elapsedTime"":6.89}"
TULSA,2021-09-01 06:56:22,NS,168794,10901784,SWB3738,69000.0,84.61000000000058,-0.0015364614111806473,15.3106,13.6612,TRUE,TRUE,45659.1,1557676.62,-35880.0,290.18875408666383,290,3.0,0.9079367142857143,"{""densityOfAir"":0.07234357462269424,""bulkhead"":150,""relativeWindSpeed"":14.26414931973366,""dragCoefficient"":0.003,""elapsedTime"":6.005}"
TULSA,2021-09-01 06:56:22,NS,168794,10901784,SWB3140,69000.0,186.33333333333334,0.008459770114942675,19.0632,20.57,FALSE,TRUE,139469.09,5718642.09,417569.05,211.69407944623418,290,3.0,0.9079367142857143,"{""densityOfAir"":0.0723445556176635,""bulkhead"":150,""relativeWindSpeed"":20.523442007685503,""dragCoefficient"":0.003,""elapsedTime"":1.486}"
TULSA,2021-09-01 06:56:22,NS,168794,10901784,SWB3740,69000.0,86.69999999999891,-0.0029988465974624475,16.572,14.4033,TRUE,TRUE,177664.37,1062494.02,-71760.0,324.7925480484654,290,3.0,0.9079367142857143,"{""densityOfAir"":0.07234390162101734,""bulkhead"":150,""relativeWindSpeed"":14.95074931973366,""dragCoefficient"":0.003,""elapsedTime"":5.843}"
TULSA,2021-09-01 06:56:22,NS,168794,10901784,SWB0950,69000.0,112.62333333333238,0.031156547743236996,18.8172,9.59,FALSE,TRUE,70895.41,4777944.09,933825.79,(null),347,3.0,0.8800001999999999,
TULSA,2021-09-01 06:56:22,NS,168794,10901784,SWB2140,69000.0,169.07999999999993,0.01383960255500307,18.6966,20.1149,TRUE,TRUE,260196.42,3655864.57,645839.99,1188.4860280269947,347,3.0,0.8800001999999999,"{""densityOfAir"":0.07247254620123203,""bulkhead"":150,""relativeWindSpeed"":20.152865572471544,""dragCoefficient"":0.003,""elapsedTime"":8.565}"
TULSA,2021-09-01 06:57:24,NCIX,1586,10901774,SWB0950,62300.0,89.78999999999905,0.031156547743236996,20.4678,14.28,TRUE,TRUE,14113.0,624971.65,160737.42,184.4742750765599,290,3.0,0.9079367142857143,"{""densityOfAir"":0.07233162660704304,""bulkhead"":190,""relativeWindSpeed"":10.866154776784802,""dragCoefficient"":0.003,""elapsedTime"":6.898}"
TULSA,2021-09-01 06:57:24,NCIX,1586,10901774,SWB4750,62300.0,86.32000000000153,-0.003707136237257233,14.9573,14.0224,TRUE,TRUE,47723.03,245397.4,-19936.01,360.73504515167303,241,3.0,0.8380954285714285,"{""densityOfAir"":0.07234221632196758,""bulkhead"":190,""relativeWindSpeed"":14.550668860357172,""dragCoefficient"":0.003,""elapsedTime"":5.777}"
TULSA,2021-09-01 06:57:24,NCIX,1586,10901774,SWB4150,62300.0,254.3799999999992,0.012549451974836288,17.0565,21.47,TRUE,TRUE,111472.03,1394181.66,210834.0,2117.983446242002,241,3.0,0.8380954285714285,"{""densityOfAir"":0.0723430212409167,""bulkhead"":190,""relativeWindSpeed"":20.50953908947662,""dragCoefficient"":0.003,""elapsedTime"":12.083}"
TULSA,2021-09-01 06:57:24,NCIX,1586,10901774,SWB4950,62300.0,73.48999999999978,5.442917403738934E-4,13.922,12.9918,TRUE,TRUE,29322.86,381081.06,2492.0,262.6544346896519,241,3.0,0.8380954285714285,"{""densityOfAir"":0.07234231693683621,""bulkhead"":190,""relativeWindSpeed"":13.388293319532709,""dragCoefficient"":0.003,""elapsedTime"":5.375}"
TULSA,2021-09-01 06:57:45,ITFX,90899,10901764,SWB3740,262300.0,86.69999999999891,-0.0029988465974624475,10.9856,10.1626,TRUE,TRUE,93675.0,576887.52,-68198.0,155.97574454395047,268,3.0,0.6285715714285713,"{""densityOfAir"":0.07234390162101734,""bulkhead"":165,""relativeWindSpeed"":10.9855,""dragCoefficient"":0.0025,""elapsedTime"":7.885}"
TULSA,2021-09-01 06:57:45,ITFX,90899,10901764,SWB0950,262300.0,98.03999999999905,0.031156547743236996,14.4389,15.31,TRUE,TRUE,32283.31,2689997.06,752886.07,135.94955570218463,241,3.0,0.8380954285714285,"{""densityOfAir"":0.07233162660704304,""bulkhead"":165,""relativeWindSpeed"":10.960109126291139,""dragCoefficient"":0.0025,""elapsedTime"":7.264}"
TULSA,2021-09-01 06:57:45,ITFX,90899,10901764,SWB3940,262300.0,72.22000000000116,0.0013846579894768918,10.1449,9.87028,TRUE,TRUE,23299.8,822929.19,26230.0,118.41014146916156,25,3.0,0.41904771428571425,"{""densityOfAir"":0.07234415315818893,""bulkhead"":165,""relativeWindSpeed"":10.253307877872869,""dragCoefficient"":0.0025,""elapsedTime"":7.129}"
TULSA,2021-09-01 06:57:45,ITFX,90899,10901764,SWB3140,262300.0,171.75,0.008459770114942675,13.3486,19.55,TRUE,TRUE,68379.65,4242142.53,356699.47,891.1272161686187,268,3.0,0.6285715714285713,"{""densityOfAir"":0.0723445556176635,""bulkhead"":165,""relativeWindSpeed"":18.71199753882243,""dragCoefficient"":0.0025,""elapsedTime"":9.141}"
TULSA,2021-09-01 06:57:45,ITFX,90899,10901764,SWB2140,262300.0,169.07999999999993,0.01383960255500307,17.8389,17.9487,TRUE,TRUE,135900.34,2319477.04,613781.99,596.4693645494618,241,3.0,0.8380954285714285,"{""densityOfAir"":0.07233751257685858,""bulkhead"":165,""relativeWindSpeed"":16.17507271297573,""dragCoefficient"":0.0025,""elapsedTime"":9.727}"
TULSA,2021-09-01 06:59:22,TILX,257397,10901804,SWB3140,93000.0,171.75,0.008459770114942675,18.2863,20.12,TRUE,TRUE,83374.78,3453645.65,252939.77,761.8213466721055,224,2.0,0.34920642857142853,"{""densityOfAir"":0.0723445556176635,""bulkhead"":170,""relativeWindSpeed"":19.4746072428041,""dragCoefficient"":0.003,""elapsedTime"":5.664}"
TULSA,2021-09-01 06:59:22,TILX,257397,10901804,SWB0950,93000.0,98.03999999999905,0.031156547743236996,17.2584,12.91,TRUE,TRUE,37934.34,2437737.86,533880.32,50.873071682790915,224,2.0,0.34920642857142853,"{""densityOfAir"":0.07233162660704304,""bulkhead"":170,""relativeWindSpeed"":11.253083786629423,""dragCoefficient"":0.003,""elapsedTime"":1.985}"
TULSA,2021-09-01 06:59:22,TILX,257397,10901804,SWB3940,93000.0,72.22000000000116,0.0013846579894768918,13.7255,12.5448,TRUE,TRUE,28567.02,922400.11,18600.0,221.4787613413447,257,2.0,0.34920642857142853,"{""densityOfAir"":0.07234415315818893,""bulkhead"":170,""relativeWindSpeed"":12.945391315775208,""dragCoefficient"":0.003,""elapsedTime"":5.544}"
TULSA,2021-09-01 06:59:22,TILX,257397,10901804,SWB3740,93000.0,86.69999999999891,-0.0029988465974624475,14.547,13.3792,TRUE,TRUE,98108.06,623975.41,-48360.0,305.61107848879254,257,2.0,0.34920642857142853,"{""densityOfAir"":0.07234390162101734,""bulkhead"":170,""relativeWindSpeed"":13.845819286815107,""dragCoefficient"":0.003,""elapsedTime"":6.27}"
